time,price
2024-09-08 11:45,-50.43
2024-09-08 12:00,-59.67
2024-09-08 12:15,-59.67
2024-09-08 12:30,-59.67
2024-09-08 12:45,-59.67
2024-09-08 13:00,-54.07
2024-09-08 13:15,-54.07
2024-09-08 13:30,-54.07
2024-09-08 13:45,-54.07
2024-09-08 14:00,-43.06
2024-09-08 14:15,-43.06
2024-09-08 14:30,-43.06
2024-09-08 14:45,-43.06
2024-09-08 15:00,8.66
2024-09-08 15:15,8.66
2024-09-08 15:30,8.66
2024-09-08 15:45,8.66
2024-09-08 16:00,215.17
2024-09-08 16:15,215.17
2024-09-08 16:30,215.17
2024-09-08 16:45,215.17
2024-09-08 17:00,432.13
2024-09-08 17:15,432.13
2024-09-08 17:30,432.13
2024-09-08 17:45,432.13
2024-09-08 18:00,519.31
2024-09-08 18:15,519.31
2024-09-08 18:30,519.31
2024-09-08 18:45,519.31
2024-09-08 19:00,637.48
2024-09-08 19:15,637.48
2024-09-08 19:30,637.48
2024-09-08 19:45,637.48
2024-09-08 20:00,586.11
2024-09-08 20:15,586.11
2024-09-08 20:30,586.11
2024-09-08 20:45,586.11
2024-09-08 21:00,490.13
2024-09-08 21:15,490.13
2024-09-08 21:30,490.13
2024-09-08 21:45,490.13
2024-09-08 22:00,430.82
2024-09-08 22:15,430.82
2024-09-08 22:30,430.82
2024-09-08 22:45,430.82
2024-09-08 23:00,382.02
2024-09-08 23:15,382.02
2024-09-08 23:30,382.02
2024-09-08 23:45,382.02
2024-09-09 00:00,352.78
2024-09-09 00:15,352.78
2024-09-09 00:30,352.78
2024-09-09 00:45,352.78
2024-09-09 01:00,339.66
2024-09-09 01:15,339.66
2024-09-09 01:30,339.66
2024-09-09 01:45,339.66
2024-09-09 02:00,337.26
2024-09-09 02:15,337.26
2024-09-09 02:30,337.26
2024-09-09 02:45,337.26
2024-09-09 03:00,330.22
2024-09-09 03:15,330.22
2024-09-09 03:30,330.22
2024-09-09 03:45,330.22
2024-09-09 04:00,338.77
2024-09-09 04:15,338.77
2024-09-09 04:30,338.77
2024-09-09 04:45,338.77
2024-09-09 05:00,364.23
2024-09-09 05:15,364.23
2024-09-09 05:30,364.23
2024-09-09 05:45,364.23
2024-09-09 06:00,498.42
2024-09-09 06:15,498.42
2024-09-09 06:30,498.42
2024-09-09 06:45,498.42
2024-09-09 07:00,557.22
2024-09-09 07:15,557.22
2024-09-09 07:30,557.22
2024-09-09 07:45,557.22
2024-09-09 08:00,587.32
2024-09-09 08:15,587.32
2024-09-09 08:30,587.32
2024-09-09 08:45,587.32
2024-09-09 09:00,524.57
2024-09-09 09:15,524.57
2024-09-09 09:30,524.57
2024-09-09 09:45,524.57
2024-09-09 10:00,464.85
2024-09-09 10:15,464.85
2024-09-09 10:30,464.85
2024-09-09 10:45,464.85
2024-09-09 11:00,426.33
2024-09-09 11:15,426.33
2024-09-09 11:30,426.33
2024-09-09 11:45,426.33
2024-09-09 12:00,400.62
2024-09-09 12:15,400.62
2024-09-09 12:30,400.62
2024-09-09 12:45,400.62
2024-09-09 13:00,402.5
2024-09-09 13:15,402.5
2024-09-09 13:30,402.5
2024-09-09 13:45,402.5
2024-09-09 14:00,384.82
2024-09-09 14:15,384.82
2024-09-09 14:30,384.82
2024-09-09 14:45,384.82
2024-09-09 15:00,400.59
2024-09-09 15:15,400.59
2024-09-09 15:30,400.59
2024-09-09 15:45,400.59
2024-09-09 16:00,456.36
2024-09-09 16:15,456.36
2024-09-09 16:30,456.36
2024-09-09 16:45,456.36
2024-09-09 17:00,535.06
2024-09-09 17:15,535.06
2024-09-09 17:30,535.06
2024-09-09 17:45,535.06
2024-09-09 18:00,577.22
2024-09-09 18:15,577.22
2024-09-09 18:30,577.22
2024-09-09 18:45,577.22
2024-09-09 19:00,744.44
2024-09-09 19:15,744.44
2024-09-09 19:30,744.44
